# NEST version: 3.8.0
# RecordingBackendASCII version: 2
sender	time_ms	V_m
424	24694.000	-69.914
424	24695.000	-69.922
424	24696.000	-69.930
424	24697.000	-69.936
424	24698.000	-69.942
424	24699.000	-69.948
424	24700.000	-69.953
424	24701.000	-69.957
424	24702.000	-69.961
424	24703.000	-69.965
424	24704.000	-69.968
424	24705.000	-69.971
424	24706.000	-69.974
424	24707.000	-69.977
424	24708.000	-69.979
424	24709.000	-69.981
424	24710.000	-69.983
424	24711.000	-69.984
424	24712.000	-69.986
424	24713.000	-69.987
424	24714.000	-69.988
424	24715.000	-69.989
424	24716.000	-69.990
424	24717.000	-69.991
424	24718.000	-69.992
424	24719.000	-69.993
424	24720.000	-69.994
424	24721.000	-69.994
424	24722.000	-69.995
424	24723.000	-69.995
424	24724.000	-69.996
424	24725.000	-69.996
424	24726.000	-69.996
424	24727.000	-69.997
424	24728.000	-69.997
424	24729.000	-69.997
424	24730.000	-69.998
424	24731.000	-69.998
424	24732.000	-69.998
424	24733.000	-69.998
424	24734.000	-69.998
424	24735.000	-69.991
424	24736.000	-69.934
424	24737.000	-69.865
424	24738.000	-69.808
424	24739.000	-69.769
424	24740.000	-69.747
424	24741.000	-69.740
424	24742.000	-69.742
424	24743.000	-69.750
424	24744.000	-69.763
424	24745.000	-69.779
424	24746.000	-69.795
424	24747.000	-69.811
424	24748.000	-69.827
424	24749.000	-69.842
424	24750.000	-69.856
424	24751.000	-69.869
424	24752.000	-69.881
424	24753.000	-69.892
424	24754.000	-69.902
424	24755.000	-69.912
424	24756.000	-69.920
424	24757.000	-69.928
424	24758.000	-69.934
424	24759.000	-69.941
424	24760.000	-69.946
424	24761.000	-69.951
424	24762.000	-69.956
424	24763.000	-69.960
424	24764.000	-69.964
424	24765.000	-69.967
424	24766.000	-69.971
424	24767.000	-69.973
424	24768.000	-69.976
424	24769.000	-69.978
424	24770.000	-69.980
424	24771.000	-69.982
424	24772.000	-69.984
424	24773.000	-69.985
424	24774.000	-69.987
424	24775.000	-69.988
424	24776.000	-69.989
424	24777.000	-69.990
424	24778.000	-69.991
424	24779.000	-69.992
424	24780.000	-69.993
424	24781.000	-69.993
424	24782.000	-69.994
424	24783.000	-69.995
424	24784.000	-69.995
424	24785.000	-69.996
424	24786.000	-69.996
424	24787.000	-69.996
424	24788.000	-69.997
424	24789.000	-69.997
424	24790.000	-69.997
424	24791.000	-69.998
424	24792.000	-69.998
424	24793.000	-69.998
424	24794.000	-69.998
424	24795.000	-69.998
424	24796.000	-69.998
424	24797.000	-69.954
424	24798.000	-69.886
424	24799.000	-69.824
424	24800.000	-69.779
424	24801.000	-69.752
424	24802.000	-69.741
424	24803.000	-69.740
424	24804.000	-69.747
424	24805.000	-69.759
424	24806.000	-69.774
424	24807.000	-69.790
424	24808.000	-69.806
424	24809.000	-69.822
424	24810.000	-69.838
424	24811.000	-69.852
424	24812.000	-69.865
424	24813.000	-69.878
424	24814.000	-69.889
424	24815.000	-69.900
424	24816.000	-69.909
424	24817.000	-69.918
424	24818.000	-69.925
424	24819.000	-69.932
424	24820.000	-69.939
424	24821.000	-69.945
424	24822.000	-69.950
424	24823.000	-69.955
424	24824.000	-69.959
424	24825.000	-69.963
424	24826.000	-69.966
424	24827.000	-69.970
424	24828.000	-69.973
424	24829.000	-69.975
424	24830.000	-69.977
424	24831.000	-69.980
424	24832.000	-69.982
424	24833.000	-69.983
424	24834.000	-69.985
424	24835.000	-69.986
424	24836.000	-69.988
424	24837.000	-69.989
424	24838.000	-69.990
424	24839.000	-69.991
424	24840.000	-69.992
424	24841.000	-69.993
424	24842.000	-69.993
